brand,car_name,variant,price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission Type,Gearbox,Drive Type,Fuel Type,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features,Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,Usb Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,No. of Speakers,Secondary Fuel Type,Secondary Fuel Tank Capacity,Alloy Wheel Size Front,Alloy Wheel Size Rear,Tweeters,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),Braking (80-0 kmph),Remote Climate Control (A/C),Low Fuel Warning Light,Height Adjustable Front Seat Belts,Lumbar Support,Foldable Rear Seat,Smart Access Card Entry,Paddle Shifters,Central Console Armrest,Electronic Multi-Tripmeter,Fabric Upholstery,Digital Clock,Outside Temperature Display,Dual Tone Dashboard,Fog Lights - Front,Rear Window Wiper,Rear Window Washer,Power Antenna,Chrome Grille,Chrome Garnish,Halogen Headlamps,LED Taillights,Brake Assist,Power Door Locks,Child Safety Locks,Anti-Theft Alarm,Passenger Side Rear View Mirror,Rear Seat Belts,Door Ajar Warning,Adjustable Seats,Crash Sensor,EBD,Integrated 2DIN Audio,USB & Auxiliary input,Connectivity,Digital Odometer,Digital Cluster,Upholstery,Remote Immobiliser,E-Call & I-Call,Remote AC On/Off,SOS / Emergency Assistance,Turbo Charger,Rear Spoiler,Sun Roof,Digital Cluster Size,Reported Boot Space,Blind Spot Camera,Top Speed,Heads-Up Display (HUD),Forward Collision Warning,Automatic Emergency Braking,Oncoming Lane Mitigation,Speed Assist System,Traffic Sign Recognition,Blind Spot Collision Avoidance Assist,Lane Departure Warning,Lane Keep Assist,Lane Departure Prevention Assist,Road Departure Mitigation System,Adaptive Cruise Control,Leading Vehicle Departure Alert,Adaptive High Beam Assist,Rear Cross Traffic Alert,Rear Cross Traffic Collision-Avoidance Assist,Unauthorised Vehicle entry,Front Tread,Acceleration,0-100kmph,Braking (60-0 kmph),Valve Configuration,City driveability (20-80kmph),Cooled Glovebox,Glove Box light,Roof Rails,Inbuilt Assistant,Navigation with Live Traffic,Send POI to Vehicle From App,In Car Remote Control App,Steering Gear Type,Ventilated Seats,Puddle Lamps,Hill Descent Control,Electric Adjustable Seats,Active noise cancellation,Rear Curtain,Battery Saver,Rear Window Sunblind,Rear Windscreen Sunblind,Leather wrap gear-shift selector,Cigarette Lighter,Headlamp Washers,Rain Sensing Wiper,Roof Carrier,Side Stepper,Smoke Headlamps,Heated Outside Rear View Mirror,Knee Airbags,Blind Spot Monitor,Autonomous Parking,PUC Expiry,Insurance Expiry,E-Manual,Digital Car Key,Live Weather,Remote Vehicle Ignition Start/Stop,Remote Boot Open,Rear Tread,Air Quality Control,Tailgate Ajar Warning,Fuel Supply System,Approach Angle,Break-over Angle,Departure Angle,Motor Type,Battery Type,Drive Modes,Drive Mode Types,Tinted Glass,Subwoofer,Remote Vehicle Status Check,SOS Button,Remote Trunk Opener,Remote Fuel Lid Opener,Trunk Opener,Centrally Mounted Fuel Tank,Engine Check Warning,Voice assisted sunroof,Audio System Remote Control,Compass,Cornering Foglamps,Traction Control,RSA,Boot Space Rear Seat Folding,Lane Change Indicator,Wi-Fi Connectivity,Inbuilt Apps,Shock Absorbers Type,Folding Table in The Rear,Convertible Top,Engine Start Alarm,Save Route/Place,Cornering Headlamps,Xenon Headlamps,Battery Capacity,Motor Power,Range,Charging Time (A.C),Charging Time (D.C),Regenerative Braking,Regenerative Braking Levels,Charging Port,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Acceleration 0-100kmph,Charging Time,Fast Charging,Vechicle to Vehicle Charging,Vehicle to Load Charging,Acoustic Vehicle Alert System,Hinglish Voice Commands,Inbuilt APPs,Range - Tested,Acceleration 0-60kmph,Ground Clearance (Laden),Crash Notification,Charging Time (50 kW DC Fast Charger),Battery Warranty,Ambient  Light Colour (numbers),Rear Entertainment System,Rear Touchscreen,Rear Touch Screen size,Heated Seats,Leather Seats,Driving Experience Control Eco,Lighting,Bharat NCAP Safety Rating,Emission Control System,Bharat NCAP Child Safety Rating,MirrorLink,Wireless Charging,Fog Lights - Rear,Navigation System,Dual Tone Body Colour,Internal Storage,Running Cost,Heated Wing Mirror,Power Boot,Find My Car location,Smart Key Band,Hybrid Type,Super Charge,Drag Coefficient,Petrol Mileage WLTP,Side Impact Beams,Front Impact Beams,Vehicle Stability Control System,Clutch Lock,4th Gear (40-100kmph),Towing Capacity,Diesel Mileage WLTP,Voice Controlled Ambient Lighting,Mileage,Highway Mileage,Fuel Tank Capacity,Inbuilt_Apps
citroen,c3,Puretech 82 Shine DT,9.26 Lakh,1.2L PureTech 82,1198 cc,80.46bhp@5750rpm,115Nm@3750rpm,3.0,4.0,Manual,5-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,4.98m,Disc,Drum,3981 mm,1733 mm,1604 mm,315 Litres,5.0,,2540 mm,987 kg,1387 kg,5.0,True,True,True,TRUE,TRUE,True,True,,True,True,,,,,,Rear,,True,,,Front & Rear,,True,True,,,C-Buddy Personal Assistant Application,Front & Rear,,True,,TRUE,,TRUE,False,True,,,,,Front,Roof Antenna,,Manual,Powered & Folding,195/65 R15,Tubeless Radial,,True,,,True,True,6.0,True,TRUE,True,,TRUE,TRUE,True,True,FALSE,True,False,With Guidedlines,,,True,True,True,,False,,,,,True,,True,TRUE,10.23 inch,True,True,,Front & Rear,,,,,,,,,,,4.0,,,15 Inch,15 Inch,,,,,,,,,,Bench Folding,,,,,,,,,,TRUE,TRUE,,,,True,,,,TRUE,,,,True,,,,,,,,Full Digital,Fabric,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3 kmpl,20.27 kmpl,30 Litres,nan
citroen,c3,Puretech 110 Shine DT,10.42 Lakh,1.2L PureTech 110,1199 cc,108.62bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,4.98m,Disc,Drum,3981 mm,1733 mm,1604 mm,315 Litres,5.0,,2540 mm,1055 kg,1455 kg,5.0,True,True,True,TRUE,TRUE,True,True,,True,True,,,,,,Rear,,True,,,Front & Rear,,True,True,,,C-Buddy Personal Assistant Application,Front & Rear,,True,,TRUE,,TRUE,False,True,,,,,Front,Roof Antenna,,Manual,Powered & Folding,195/65 R15,Tubeless Radial,,True,,,True,True,6.0,True,TRUE,True,,TRUE,TRUE,True,True,TRUE,True,True,With Guidedlines,,,True,True,True,,True,,,,,True,,True,TRUE,10.23 inch,True,True,,Front & Rear,,,,,,,,,,,4.0,,,15 Inch,15 Inch,,,,,,,,,,Bench Folding,,,,,,,,,,TRUE,TRUE,,,,True,,,,TRUE,,,,True,,,,,,,,Full Digital,Fabric,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3 kmpl,,30 Litres,nan
citroen,c3,Puretech 110 Shine AT,11.19 Lakh,1.2L PureTech 110,1199 cc,108bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,4.98m,Disc,Drum,3981 mm,1733 mm,1604 mm,315 Litres,5.0,,2540 mm,987 kg,1387 kg,5.0,True,True,True,,TRUE,True,True,,True,True,,,,,,Rear,,True,,,Front & Rear,,True,True,,,C-Buddy Personal Assistant Application,Front & Rear,,True,,TRUE,,TRUE,False,True,,,,,Front,Roof Antenna,,Manual,Powered & Folding,195/65 R15,Tubeless Radial,,True,,,True,True,6.0,True,TRUE,True,,TRUE,TRUE,True,True,FALSE,True,False,With Guidedlines,,,True,True,True,,False,,,,,True,,True,TRUE,10.23 inch,True,True,,Front & Rear,,,,,,,,,,,4.0,,,15 Inch,15 Inch,,41.04 s,14.32 s,,27.02 s,,,,,Bench Folding,,,,,,,,,,TRUE,TRUE,,,,True,,,,TRUE,,,,True,,,,,,,,Full Digital,Fabric,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3 kmpl,20.27 kmpl,30 Litres,nan
citroen,c3,Puretech 110 Shine DT AT,11.77 Lakh,1.2L PureTech 110,1199 cc,108bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,4.98m,Disc,Drum,3981 mm,1733 mm,1604 mm,315 Litres,5.0,,2540 mm,987 kg,1387 kg,5.0,True,True,True,,TRUE,True,True,,True,True,,,,,,Rear,,True,,,Front & Rear,,True,True,,,C-Buddy Personal Assistant Application,Front & Rear,,True,,TRUE,,TRUE,False,True,,,,,Front,Roof Antenna,,Manual,,195/65 R15,Tubeless Radial,,True,,,True,True,6.0,True,TRUE,True,,TRUE,TRUE,True,True,FALSE,True,False,With Guidedlines,,,True,True,True,,False,,,,,True,,True,TRUE,10.23 inch,True,True,,Front & Rear,,,,,,,,,,,4.0,,,15 Inch,15 Inch,,,,,,,,,,Bench Folding,,,,,,,,,,TRUE,TRUE,,,,True,,,,TRUE,,,,True,,,,,,,,Full Digital,Fabric,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3 kmpl,20.27 kmpl,30 Litres,nan
citroen,basalt,You,9.38 Lakh,Puretech 82,1199 cc,80bhp@5750rpm,115Nm@3750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,FALSE,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,FALSE,FALSE,False,True,False,False,True,Adjustable,False,False,False,,Rear,,False,False,,FALSE,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding",Front Only,Front Only,True,FALSE,TRUE,TRUE,FALSE,False,False,FALSE,,False,,FALSE,,,,Manual,205/60 R16,Tyre Type,,False,False,,True,True,6.0,True,TRUE,True,False,FALSE,TRUE,True,True,FALSE,True,True,FALSE,,,True,,True,,True,,,,,False,False,False,FALSE,unknown,False,False,FALSE,FALSE,,,,,False,,,,False,False,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,True,False,,,FALSE,,,,False,,,,,,,,No Digital Cluster,Fabric,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,FALSE,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 kmpl,,45 Litres,nan
citroen,basalt,Plus,11.29 Lakh,Puretech 82,1199 cc,80bhp@5750rpm,115Nm@3750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,False,True,False,True,True,Adjustable,True,True,False,,Rear,,True,False,,Front,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding`,Front Signature Grill: High Gloss Black,AColour Touch: Front Bumper & C-Pillar,Body Coloured Outside Door Handles,Outside Door Mirror: High Gloss Black,Wheel Arch Cladding",Front & Rear,Front & Rear,True,FALSE,TRUE,TRUE,FALSE,True,False,TRUE,,False,,FALSE,,,,Powered,205/60 R16,Tyre Type,16 Inch,True,False,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,FALSE,,,True,,True,,True,,,,,True,False,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,False,,,,False,False,4.0,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,True,False,,,FALSE,,,,True,,,,,,,,Full Digital,Fabric,,,,,FALSE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,FALSE,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 kmpl,,45 Litres,nan
citroen,basalt,Plus Turbo,13.71 Lakh,Puretech 110,1199 cc,109bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,False,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding`,Front Signature Grill: High Gloss Black,AColour Touch: Front Bumper & C-Pillar,Body Coloured Outside Door Handles,Outside Door Mirror: High Gloss Black,Wheel Arch Cladding,Skid Plate - Front & Rear",Front & Rear,Front & Rear,True,FALSE,TRUE,TRUE,TRUE,True,False,TRUE,,True,,Front,,,,Powered & Folding,205/60 R16,Tyre Type,16 Inch,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,FALSE,,,True,,True,,True,,,,,True,False,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,False,,,,False,False,4.0,,,,,,,,,,,,,,,,,With Storage,,,,,,,,,,,,False,False,,,TRUE,,,,True,,,,,,,,Full Digital,Fabric,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5 kmpl,,45 Litres,nan
citroen,basalt,Max Turbo,14.54 Lakh,Puretech 110,1199 cc,109bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,True,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding`,Front Signature Grill: High Gloss Black,AColour Touch: Front Bumper & C-Pillar,Body Coloured Outside Door Handles,Outside Door Mirror: High Gloss Black,Wheel Arch Cladding,Skid Plate - Front & Rear,Dual Tone Roof,Body Side Door Moulding & Chrome Insert,Front Grill Embellisher (Glossy Black + Painted)",Front & Rear,Front & Rear,True,TRUE,TRUE,TRUE,TRUE,False,True,TRUE,,True,,Front,Shark Fin,,,Powered & Folding,205/60 R16,Tyre Type,,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,With Guidedlines,,,True,,True,,True,,,,,True,True,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,False,,,,False,False,4.0,,,16 Inch,16 Inch,2.0,,,,,,,,,,,,With Storage,,,,,,,,,,,,False,False,,,TRUE,,,,True,,,,,,,,Full Digital,Leatherette,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Star,,4 Star,,,,,,,,,,,,,,,,,,,,,,,,19.5 kmpl,,45 Litres,nan
citroen,basalt,Max Turbo DT,14.77 Lakh,Puretech 110,1199 cc,109bhp@5500rpm,190Nm@1750rpm,3.0,4.0,Manual,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,True,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding`,Front Signature Grill: High Gloss Black,AColour Touch: Front Bumper & C-Pillar,Body Coloured Outside Door Handles,Outside Door Mirror: High Gloss Black,Wheel Arch Cladding,Skid Plate - Front & Rear,Dual Tone Roof,Body Side Door Moulding & Chrome Insert,Front Grill Embellisher (Glossy Black + Painted)",Front & Rear,Front & Rear,True,TRUE,TRUE,TRUE,TRUE,False,True,TRUE,,True,,Front,Shark Fin,,,Powered & Folding,205/60 R16,Tyre Type,,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,With Guidedlines,,,True,,True,,True,,,,,True,True,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,False,,,,False,False,4.0,,,16 Inch,16 Inch,2.0,,,,,,,,,,,,With Storage,,,,,,,,,,,,False,False,,,TRUE,,,,True,,,,,,,,Full Digital,Leatherette,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5 kmpl,,45 Litres,nan
citroen,basalt,Plus Turbo AT,15.2 Lakh,PureTech 110,1199 cc,109bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,False,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,"Body Coloured Bumpers,Front Panel: Brand Emblems - Chevron-CHROME,Front Panel: Chrome moustache,Sash Tape - A/B Pillar,Body Side Sill Cladding`,Front Signature Grill: High Gloss Black,AColour Touch: Front Bumper & C-Pillar,Body Coloured Outside Door Handles,Outside Door Mirror: High Gloss Black,Wheel Arch Cladding,Skid Plate - Front & Rear",Front & Rear,Front & Rear,True,FALSE,TRUE,TRUE,TRUE,True,False,TRUE,,True,,Front,,,,Powered & Folding,205/60 R16,Tyre Type,16 Inch,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,FALSE,,,True,,True,,True,,,,,True,False,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,False,,,,False,False,4.0,,,,,,,,,,,,,,,,,With Storage,,,,,,,,,,,,False,False,,,FALSE,,,,True,,,,,,,,Full Digital,Fabric,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,,,,,,,FALSE,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7 kmpl,,45 Litres,nan
citroen,basalt,Max Turbo AT,16.01 Lakh,Puretech 110,1199 cc,109bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,True,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,MyCitroën Connect With 40 Smart Features,Front & Rear,Front & Rear,True,TRUE,TRUE,TRUE,TRUE,False,True,TRUE,,True,,Front,Shark Fin,,,Powered & Folding,205/60 R16,Tyre Type,,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,With Guidedlines,,,True,,True,,True,,,,,True,True,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,True,,,,True,True,4.0,,,16 Inch,16 Inch,2.0,,,,,,,,,,,,With Storage,,,,,,,,,,,,False,False,,,TRUE,,,,True,,,,,,,,Full Digital,Leatherette,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,3,Minimal-Eco-Dual Mode,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7 kmpl,,45 Litres,nan
citroen,basalt,Max Turbo AT DT,16.26 Lakh,Puretech 110,1199 cc,109bhp@5500rpm,205Nm@1750-2500rpm,3.0,4.0,Automatic,6-Speed,Front-Wheel Drive (FWD),Petrol,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt Steering,unknown,Ventilated Disc,Drum,4352 mm,1765 mm,1593 mm,470 Litres,5.0,,2651 mm,,,5.0,True,True,True,Powered Adjustment,TRUE,True,True,True,True,True,Adjustable,True,True,True,,Rear,,True,True,,Front & Rear,,True,True,True,,MyCitroën Connect With 40 Smart Features,Front & Rear,Front & Rear,True,TRUE,TRUE,TRUE,TRUE,,True,TRUE,True,True,,Front,Shark Fin,,,,205/60 R16,Tyre Type,,True,True,,True,True,6.0,True,TRUE,True,False,TRUE,TRUE,True,True,TRUE,True,True,With Guidedlines,,,True,,True,,True,,,,,True,True,True,TRUE,10.23 inch,True,True,TRUE,Front & Rear,,,,,True,,,,True,True,4.0,,,16 Inch,16 Inch,2.0,,,,,,,,,,,,With Storage,,,,,,,,,,,,,False,,,TRUE,,,,True,,,,,,,,Full Digital,Leatherette,,,,,TRUE,,,7 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,3,Minimal-Eco-Dual Mode,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7 kmpl,,45 Litres,nan
